,id,title,url,is_paid,price,is_practice_test_course,headline,language
630,4169568,ArcGIS Network Analiz,/course/arcgis_network/,True,₺299.99,False,Network Analysist,Turkish
631,4169382,"Solidworks,Siemens Nx ve Catia V5 Tasarım Geliştirme Eğitimi",/course/solidworkssiemens-nx-ve-catia-v5-tasarm-gelistirme-egitimi/,True,₺299.99,False,TASARIMINIZA GÜÇ KATMAK İSTİYORSANIZ BU KURS TAM SİZE GÖRE !,Turkish
632,4258514,Perspektif Teknikleri İle Ayakkabı Çizimi Kursu,/course/perspektif-teknikleri-ile-ayakkab-cizimi-kursu/,True,₺299.99,False,"yazlık sandalet çizimi, kışlık ayakkabı çizimi, bot çizimi, topuklu ayakkabı çizimi, ayak anatomisi ve ayakkabıya etkisi",Turkish
633,4291376,Rutin Bloklarıyla Hayatınızı Değiştirin,/course/rutin-bloklaryla-hayatnz-degistirin/,True,₺299.99,False,"Rutin Blokları Sayesinde Disiplinli Olun, Üretkenliğinizi Arttırın, Daha Sosyal Olun, Hedeflerinizi Başarın",Turkish
634,4287818,Kısa Sap Şelpe Eğitimi (Sıfır Başlangıç Seviyesi),/course/kisa-sap-selpe-teknigi/,True,₺299.99,False,Dersler Pratik Olarak Verilmiştir.,Turkish
635,4255968,EFT ile İlişki Sorunları İçin Pratik Çözümler,/course/eft-ile-iliski-sorunlarini-iyilestirmek/,True,₺499.99,False,Yakın İlişkilerdeki Sorunları Çözmenin Temel İlkeleri,Turkish
636,4312996,Tenses (Zamanlar) YÖKDİL-YDS-YKSDİL,/course/tenses-zamanlar-yokdil-yds-yksdil/,True,₺399.99,False,İngilizce Dilbilgisi,Turkish
637,4310180,Tia Portal ile HMI Operatör Panel Programlama (2),/course/tia-portal-ile-hmi-operator-panel-programlama-2/,True,₺629.99,False,"""Özel ders alır gibi"" sıfırdan başlayarak adım adım ileri düzeye doğru Siemens HMI operatör panel programlamayı öğrenin",Turkish
638,4341600,Kuranı Kerim'i Tecvidli Okuma / Nâs - Fîl Sûreleri Ezber,/course/nas-fil-sureleri-okunusu-ve-tecvid-kaideleri/,False,Free,False,Nâs - Fîl Sûrelerini; harflerin mahreç ve sıfatlarına dikkat ederek okuma ve anlama من سورة الفيل الى سورة الناس,Turkish
639,4375656,Medikal İngilizce Eğitim Seti - Modül 8 (Adjective Clause),/course/medikal-ingilizce-egitim-seti-modul-8-adjective-clause/,True,₺399.99,False,Bu eğitim Medikal İngilizce eğitim setinin sekizinci modülüdür.,Turkish
640,4361222,Bölgesel Vücut Geliştirme Egzersizleri,/course/bolgesel-vucut-gelistirme/,True,₺349.99,False,"Bu eğitim seti ile her yerde fitness yapabileceksiniz. Bölgesel(Split) antrenmanlar ile form tut, fit görünüme kavuş.",Turkish
641,4286142,Çocuklar İçin Arduino ile Robotik Kodlama,/course/cocuklar-icin-arduino-ile-robotik-kodlama/,True,₺449.99,False,10-16 Yaş Öğrenciler İçin Arduino'yu Projeler ile Uygulayarak Öğrenin,Turkish
642,4286248,Unreal Engine ile Sunum,/course/unreal-engine-ile-sunum/,False,Free,False,Unreal Engine ile Sunum Yapmayı Öğrenin,Turkish
643,4248230,"EĞİTMENLERİN BÜYÜK SORUNU, DOĞRU ELEŞTİR VE YORUM YAP",/course/yorum-yapma-dogru-elestirme-hayat-ve-yasama-duzeni/,False,Free,False,KARMA EĞİTİMLER BİR ARADA,Turkish
644,4282332,Objektif Çocuk Testleri Eğitimi,/course/objektif-cocuk-testleri-bilgilendirme-egitimi/,True,₺649.99,False,"Uzmanlar tarafından çocuklara uygulanan zeka testi, gelişim değerlendirme testleri ve bilişsel testleri tanıyalım.",Turkish
645,4271202,En Temelden Zirveye Kpss-Ales-Dgs Matematik Konu Anlatım,/course/124816doganulu_matematik/,True,₺429.99,False,"İlk 26 Dersi Ücretsiz Olarak İzleyin ve Yapabileceğinizi Görün,Anlatımların Farkını Görerek Satın Alın",Turkish
646,4274358,Sıfırdan Adobe Premiere Pro Öğrenin (Kurgu&Montaj ve Mantık),/course/sfrdan-adobe-premiere-pro-ogrenin-kurgumontaj-ve-mantk/,True,₺299.99,False,50 dakikalık bir eğitim sonrası adobe premiere pro uygulamasının tüm mantığını çözebilirsiniz..,Turkish
647,4277764,C ile Programlama Eğitimi,/course/c-ile-programlama-egitimi/,True,₺299.99,False,C programlama dilini örneklerle beraber öğrenin,Turkish
648,4293028,Modals (YÖKDİL-YDS-YKSDİL),/course/modals-x/,True,₺349.99,False,İngilizce Sınavlara Hazırlık,Turkish
649,4332230,Siber V10 İle A'dan Z'ye,/course/siberoptik-ile-adan-zye/,True,₺299.99,False,Stok Envanter Programı,Turkish
650,4328802,Başlangıçtan İleri Düzeye; 5S Metodu,/course/baslangctan-ileri-duzeye-5s-metodu/,True,₺299.99,False,"5S'in tüm aşamalarını, gerçek örnekleri, yeni nesil 5S denetimini, yaygın hataları ve yeni trendleri öğrenin!",Turkish
651,4329216,Doğal mum yapımı ve aromaterapi,/course/mum-yapimi/,True,₺799.99,False,Bu kurs teorik bir anlatım içerir. Teknik bilgiler sayesinde doğal mum yapımına adım atın.,Turkish
652,4334330,Temel Ekonometri - 1 (R Uygulamalı),/course/temel-ekonometri-1-r-uygulamali/,True,"₺1,599.99",False,İNDİRİMLİ FİYATLAR  WEB SİTEMİ ZİYARET EDİN (www. alperakpinar .com),Turkish
653,4339200,Verilog ile FPGA Tasarimina Giris Dersi,/course/verilog-ile-fpga-tasarimina-giris-dersi/,True,₺499.99,False,"Verilog  ile FPGA Tasarımı , Sektör çalışanından Verilog dersi.",Turkish
654,4349626,Mimari Sunum Fikirleri,/course/mimari-sunum-fikirleri-analiz/,True,₺299.99,False,Mimari Projelerin Analiz Çalışmaları İçin Alternatif Sunum Çalışmaları,Turkish
655,4353676,Sıfırdan Temel Elektrik Elektronik ve Arıza Tespiti,/course/sfrdan-temel-elektrik-elektronik-ve-arza-tespiti/,True,₺499.99,False,Herkes için Elektrik Elektronik,Turkish
656,4356944,Profesyonel Zaman Yönetimi,/course/profesyonel-zaman-yonetimi/,True,₺299.99,False,"Zaman sizi değil , siz zamanı yönetin",Turkish
657,4333808,İş Görüşmesi Kursu,/course/is-gorusmesi-kursu/,True,₺299.99,False,Mülakata hazırlık,Turkish
658,4461458,Instagram Reels ile Yüksek İzlenme Sayılarına Ulaş!,/course/instagram-reels-ile-yuksek-izlenme-saylarna-ulas/,True,₺299.99,False,Dijital Pazarlama ve Sosyal Medya Uzmanlığı için Etkili Instagram Reels Kullanımı (Reels Kılavuzu Hediyeli!),Turkish
659,4452230,SAP HR | SAP İnsan Kaynakları Eğitimi,/course/sap-hr-egitimi/,True,₺899.99,False,SAP HR Sertifika Programı | CV'nizi güçlendirecek ve iş görüşmelerinde fark yaratmanıza yardımcı olacaktır.,Turkish
660,4459856,Yedi Dil Yedi İnsan - Başlangıç Seviyesi Yedi Dil,/course/yedi-dil-yedi-insan-baslangc-seviyesi-yedi-dil/,True,₺349.99,False,"Temel İngilizce, Rusça, Fransızca , Arapça, İspanyolca, Japonca ve Lehçe Dersleri",Turkish
661,4459854,Altı Dil Altı İnsan - Başlangıç Seviyesi Altı Dil,/course/alt-dil-alt-insan-baslangc-seviyesi-alt-dil/,True,₺399.99,False,"Temel İngilizce, Rusça, Fransızca , Arapça, İspanyolca ve Japonca Dersleri",Turkish
662,4446198,Kişilik Bozuklukları,/course/kisilik-bozukluklar/,True,₺399.99,False,Psikoloji - DSM-5'te Yer Alan Temel 10 Kişilik Bozukluğu,Turkish
663,4459524,İki Dil İki İnsan - Başlangıç Seviyesi İki Dil,/course/iki-dil-iki-insan-baslangc-seviyesi-iki-dil/,True,₺299.99,False,Temel İngilizce ve Rusça Dersleri,Turkish
664,4475218,Sıfırdan Uzmanlığa Canva Eğitimi,/course/sifirdan-uzmanliga-canva-egitimi/,True,₺649.99,False,Canva Champions'ta yer alan ilk Türk içerik üreticisi ve tasarımcıyla Canva'da uzman olun.,Turkish
665,4493898,Temel ve Kolay VFX yapılışını öğrenin!,/course/temel-vfx-ogren/,True,₺299.99,False,"After Effects, PFTrack, Cinema 4D ile Görsel Efekt (VFX) oluşturma.",Turkish
666,4493246,Yeni Başlayanlar İçin Astroloji: Astro Nümeroloji ve Enerji,/course/yeni-baslayanlar-icin-astroloji-astro-numeroloji-egitimi/,True,₺449.99,False,"Bu eğitimde Nümeroloji ilmini öğrenerek, rakamların enerjisi ve Astroloji ile arasında bir korelasyon kuracağız.",Turkish
667,4395590,Firebase 9 Kursu (Javascript - Webpack ile) [2022],/course/firebase-9-kursu-javasccript-webpack-ile-2021/,False,Free,False,Firebase Versiyon 9 Temel Konularını Javascript ve Webpack Kullanarak Öğreniyoruz,Turkish
668,4391706,İleri/Orta Seviye Java Dersleri - (Effective Java),/course/ileriorta-seviye-java-dersleri-effective-java/,True,₺749.99,False,Sürekli güncellenen ileri orta seviye effective java eğitimiyle bilginizi ve java mülakat performansınızı katlayın!,Turkish
669,4394238,Mühendisler İçin Siemens Nx Eğitimi,/course/muhendisler-icin-siemens-nx-egitimi/,True,₺299.99,False,Siemens NX ile imkansızı zorla!,Turkish
670,4394260,"Sıfırdan Facebook Instagram Reklamı [Yenilendi, Temmuz 2023]",/course/sifirdan-ileri-seviye-facebook-business-manager-egitimi/,True,₺649.99,False,İşletme sahipleri ve dijital pazarlama alanında danışmanlık yapmak isteyen kişiler için hazırlanmış eğitim serisi.,Turkish
671,4397130,Sanal Makina (Vmware Workstation) Ve Windows 10,/course/sanal-makina-vmware-workstation-ve-windows-10/,False,Free,False,Sanallaştırma,Turkish
672,4417482,Sosyal Medyada Tebliğ Sanatı,/course/sosyal-medyada-teblig-sanat/,True,₺529.99,False,Sosyal Medyayı Hayırlı İşler için Kullanın,Turkish
673,4381564,Netsis Ön Muhasebe,/course/netsis-on-muhasebe-kursu/,True,₺299.99,False,Muhasebe Otomasyon Programı,Turkish
674,4411398,Mutlu İlişkilerin Altın Kuralları (Tanı ve Keşfet),/course/iliski-koclugu/,True,₺429.99,False,Mutlu ilişkilerin içerisindeki en büyük sır kişinin ilişki esnasında kendini tanıması ve partnerini keşfedebilmesidir,Turkish
675,4388196,Clo3d ve Marvelous Designer Ayakkabı Tasarımı,/course/clo3d-ve-marvelous-designer-ayakkab-tasarm/,True,₺299.99,False,Ayakkabı Tasarımı,Turkish
676,4391434,Motivasyon Sağlayan Hipnoz Telkinleri (Başarılı İnsan Ol),/course/motivasyon/,True,₺399.99,False,Kişinin kendisini tanıma telkinleri ile başlayan süreç kişinin yeteneklerini ve içsel potansiyelini hareket telkinleri,Turkish
677,4436286,"Uzmanından Sosyal Medya Reklam Eğitimi, Kursu - Güncel",/course/sosyal-medya-reklam-egitimleri-uzmanindan/,True,₺299.99,False,Sosyal medya reklam eğitimini işin mutfağından yani dijital ajansta çalışan bir uzmandan almak istiyorsanız tam sizlik.,Turkish
678,4437392,ERP Akademisi: Login ERP ile Üretim Yönetimi,/course/erp-akademisi-login-erp-ile-uretim-yonetimi-1/,True,₺529.99,False,"ERP (Kurumsal Kaynak Planlama) Sistemlerinde ""Üretim Yönetimi""ni sıfırdan başlayıp uygulamalarla öğrenin!",Turkish
679,4437864,A-Z™ | Projelerle Yapay Zeka ve Bilgisayarlı Görü | +20 Saat,/course/a-ztm-projelerle-yapay-zeka-ve-bilgisayarli-goru-20-saat/,True,₺629.99,False,PyTorch - TensorFlow - FastAi - OpenCV - YOLO - TensorFlow 1/2 - Detectron2 - Flask/Heroku - TF Lite - TensorRT - SAHI,Turkish
680,4482116,Peynirimi Kim Kaptı? - Ücretsiz Sesli Kitap,/course/peynirimi-kim-kapt-ucretsiz-sesli-kitap/,False,Free,False,Sesli Kitap - Motivasyon - Farkındalık Üzerine,Turkish
681,4487676,Parametrik Modelleme ve Cephe Sistemleri Eğitim Seti,/course/parametrik-modelleme-ve-cephe-sistemleri-egitim-seti/,True,"₺1,199.99",False,"Mimar, mühendis ve cephe üreticileri için orta seviyed parametrik modelleme araçları",Turkish
682,4488072,Düş Makineni Çalıştır: Bilinçli Rüyalar,/course/dus-makineni-calistir-bilincli-ruyalar-egitimi/,True,₺299.99,False,Bilinçli ve Kontrol Edilebilir Rüyalara Geç,Turkish
683,4499582,Sıfırdan Hyper-V ve Cluster Eğitimi | Sanallaştırma - 2023,/course/sifirdan-hyper-v-sanallastirma-egitimi/,True,₺529.99,False,Server2016 -2022 Hyper-V Sanallaştırma Eğitimi  |  Live Migration Ve Cluster Kavramları ile Sanallaştırma Öğren | 2023,Turkish
684,4502442,Milli Savunma Üniversitesi 2022 Semineri,/course/milli-savunma-universitesi-2022-semineri/,False,Free,False,MSÜ'ye Hazırlanan Öğrencilere Ücretsiz Seminer,Turkish
685,4496370,Uygulamanın Gücü ile başarıya götüren ufak adımlar,/course/uygulamanin-gucu/,True,₺299.99,False,Basit adımları uygulayarak kafanıza koyduğunuz her şeyi yapabileceğiniz bir yol haritası oluşturmayı öğrenin...,Turkish
686,4494816,Kapsamlı Oyun Terapisi Kursu,/course/kapsaml-oyun-terapisi-kursu/,True,₺349.99,False,Kapsamlı Oyun Terapisi Dersleri,Turkish
687,4496688,Bilinçaltı ve psikolji ile 1 adım öndesiniz,/course/hayat-hileleri-1-adim-ondesiniz/,True,₺299.99,False,Hayatınızda daha önce duymadığız taktiklerle sizlere hayatınızı kolaylaştıracak yöntemleri sunuyorum,Turkish
688,4498334,Ipek kirpik yapıştırıcısıyla çalışma sırları,/course/ipek-kirpik-yapstrcsyla-calsma-srlar/,True,₺429.99,False,İpek kirpik uzmanları için yapıştırıcı ile çalışmada püf noktalar,Turkish
689,4452430,Finansal Analizin ABC'si,/course/finansal-analizin-abcsi/,True,₺429.99,False,Finansal Analiz,Turkish
690,4459580,Hollandaca öğrenin... Hollandaca 4: orta seviye için (B1),/course/hollandaca-ogrenin-hollandaca-4-orta-seviye-icin-b1-felemenkce/,True,₺449.99,False,"Bu Felemenkçe kursunda, orta seviyedeki ileri düzey öğrenciler için Felemenkçe derslerini takip edeceksiniz.",Turkish
691,4481192,Bağımsız Denetim ve BOBİ FRS Excel Uygulamalı Eğitimi,/course/bagmsz-denetim-excel-uygulamal-egitimi/,True,₺849.99,False,"Bağımsız Denetim Nedir, Bağımsız Denetime Tabi Olma Şartları, BOBİ FRS Nedir, BOBİ FRS VUK Karşılaştırma Yöntemleri",Turkish
692,4096608,Süper Hızlı İngilizce Kelime Öğren,/course/mnemonic-technique-ile-ingilizce-kelime-ogren/,True,₺299.99,False,Görsel Teknikler ile 1000 kelimeyi kısa zamanda öğren,Turkish
693,4099374,Domestik Sistemler ( Sıhhi Tesisat ),/course/domestik-sistemler-sihhi-tesisat/,True,₺629.99,False,Domestik Sistemler Tasarım Kuralları,Turkish
694,4105638,Borsa Kripto | Temel ve Teknik Analiz | AL-SAT STRATEJİLERİ,/course/borsa-kripto-temel-ve-teknik-analiz-al-sat-stratejileri/,True,₺529.99,False,"Bitcoin ve Altcoinlerde Doğru İşlem Yaparak Kazanma Alışkanlığı Edinip, Kaybetmeyi Unutacaksınız!",Turkish
695,4108172,Sıfırdan Matlab Öğrenmeye Başla !,/course/sifirdan-matlab-ogrenmeye-basla/,True,₺449.99,False,Matlab'ı sıfırdan öğrenme şansı yakalayın,Turkish
696,4106526,Unity ve C# |||| Sıfırdan Profesyonel 2D Oyun Yapımı,/course/unitye-baslayanlar-kolay-toplama-ve-ckarma-islemi-oyunu/,True,₺299.99,False,2D Oyun Geliştirme Eğitimi || Sıfırdan profesyonel 2D Toplama ve Çıkarma İşlemi Oyun Yapımı,Turkish
697,4086620,10.Sınıf Türk Dili ve Edebiyatı (AYT Edebiyat - 2),/course/10snf-turk-dili-ve-edebiyat-ayt-edebiyat-2/,True,₺399.99,False,10.Sınıf Türk Dili ve Edebiyatı Derslerini ve AYT Edebiyat Derslerini İçermektedir.,Turkish
698,4113810,ISO 14001:2015 Çevre Yönetim Sistemi,/course/14001cys/,True,₺299.99,False,Çevre Yönetim Sistemi,Turkish
699,4100110,Arduino ile Adım Adım Robotik Kodlama 2. Seviye,/course/arduino-ile-adm-adm-robotik-kodlama-2-seviye/,True,₺749.99,False,2. seviyede yer alan 32 dersten oluşan bu eğitim ile Robotik Kodlamayı basitten karmaşığa öğreneceksiniz.,Turkish
700,4015548,OneAMZ ile Sıfırdan Amazon Dropshipping Eğitimi,/course/oneamz-ile-ucretsiz-amazon-dropshipping-egitimi/,True,₺399.99,False,OneAMZ yazılımını kullanarak Amazon satıcı hesabınızda satış yapmayı ve dolar kazanmayı öğrenin.,Turkish
701,4066974,Python'a Geçmeden Temel İstatistik İle Veri Biliminin Keşfi,/course/pythona-gecmeden-temel-istatistik-ile-veri-biliminin-kesfi/,True,₺549.99,False,"Python Programlama Dili Ve Machine Learning’e Geçmeden Önce Veri Analizini, Temel İstatistiği Derinlemesine Öğrenin",Turkish
702,4061152,Asp.Net.Core ve Angular ile E-Ticaret Sitesi (Bölüm 1),/course/aspnetcore-ve-angular-ile-e-ticaret-sitesi-bolum-1/,True,₺299.99,False,Online Ödeme Alabileceğiniz Gerçek bir E-ticaret Sitesi Yapalım,Turkish
703,4082092,Korece Okuma Dersleri 1,/course/korece-okuma-dersleri-1/,True,₺349.99,False,Okuyarak Korece Öğrenin!,Turkish
704,4063498,Machine Learning | Python ile Makine Öğrenmesi (2023),/course/machine-learning-python-ile-makine-ogrenmesi/,True,₺699.99,False,Python'ın temellerinden başlayarak Machine Learning algoritmalarının temel mantığını öğrenin!,Turkish
705,4073478,Sınav Kaygısı ve Baş Etme Stratejileri,/course/snav-kaygs-ve-bas-etme-stratejileri/,False,Free,False,Revizyon Tekniklerinin Sınav Kaygısı ve Akademik Başarı Üzerine Etkisi,Turkish
706,3969754,Sağlıklı ve Uzun Yaşamın Temel Kuralları Kursu,/course/saglkl-ve-uzun-yasamn-temel-kurallar-kursu/,True,₺399.99,False,Sağlıklı ve Uzun Yaşamın Temel Kuralları Dersleri,Turkish
707,3970216,"Hipnoz Bağımlılık Kontrolü (Sigara, İnternet vs Bağımlılığı)",/course/hipnoz-ile-bagimlilik-kontrolu/,True,₺429.99,False,Hipnoz ile bağımlılık indikasyon metinlerini hazırla ve bağımlılıkları anlayarak düzeylere göre çalışmalar,Turkish
708,3984038,"Matematik  Fasikül-15   Kümeler, Kartezyen Çarpım ve Bağıntı",/course/matematik-fasikul-15-kumeler-kartezyen-carpm-ve-bagnt/,False,Free,False,"KOLAYDAN  ileri seviyeye... Soru üzerinden pratik şekilde konu anlatımı. ORTAOKUL , LİSE , LGS, TYT-AYT , KPSS  , YÖS",Turkish
709,3987156,Arduino Programlamaya Giriş 101,/course/arduino_programlamaya_giris/,False,Free,False,Arduino Programlama,Turkish
710,3987240,"Kurumlarda Yönetim, Organizasyon, Liderlik ve Bilge Liderlik",/course/kurumlarda-yonetim-organizasyon-liderlik-ve-bilge-liderlik/,True,₺299.99,False,Kurumların yönetiminde Bilge Liderlerimiz olmalı.,Turkish
711,3979544,Sıfırdan Temel C# Öğrenin !,/course/sfrdan-temel-csharp-ogrenin/,False,Free,False,1 saat içerisinde c# temeline sahip olacaksınız,Turkish
712,3974574,Redis Eğitim Serisi,/course/ucretsiz-redis-egitim-serisi/,False,Free,False,Hızlıca bellek tabanlı veritabanı olan Redis'i öğrenin,Turkish
713,3979074,İnsan Yeteneklerinde Dijital Aklı Yönetme Eğitimi,/course/insan-yetenekleri-egitimi/,True,₺399.99,False,İnsan Yeteneklerinde Dijital Aklı Yönetme Eğitimi,Turkish
714,3977438,Amazon'da Kapalı Kategorileri Açmayı Öğrenip Satışlara Başla,/course/amazonda-kapal-kategorileri-acmay-ogrenip-satslara-basla/,True,₺749.99,False,Amazon Kategori Açtırma Eğitimi ile Kazançlı Ürünleri Satın (Sürekli Güncel) v2023,Turkish
715,3987022,101 Tarot: Yeni Başlayanlar İçin A'dan Z'ye Tarot,/course/101-tarot-yeni-baslayanlar-icin-adan-zye-tarot/,True,₺349.99,False,Sadece 1 saat içinde tarot okuyucusu olmak ister misiniz?,Turkish
716,4071710,DevOps - Ansible Başlangıçtan İleri Seviyeye,/course/just-ansible/,True,₺549.99,False,Ansible,Turkish
717,4041638,Şan Dersi Ve Ses Eğitimi 2,/course/san-dersi-ve-ses-egitimi-2/,True,₺349.99,False,ÖĞRENDİKLERİNİ PEKİŞTİRMEYE HAZIR MISIN?,Turkish
718,4087128,ESP32 ile MicroPython Programlama,/course/esp32-ve-micropython-ile-programlama/,True,₺399.99,False,ESP32 ve MicroPython Uygulamalı Eğitim Serisi,Turkish
719,4083950,Sosyal Medya Yönetimi | A'dan Z'ye Yol Haritası,/course/sosyal-medya-yonetimi-hap-bilgiler/,True,₺299.99,False,Kendi işini büyütmek isteyen girişimciler ve freelance çalışanlar için önemli sosyal medya stratejileri,Turkish
720,4100076,Python ile Yapay Zeka Projeleri | Machine & Deep Learning,/course/python-ile-makine-ogrenimi/,True,₺849.99,False,Python ile Makine Öğrenmesi ve Derin Öğrenme Projeleri Yaparak Yapay Zeka Konularında Uzmanlaşın,Turkish
721,4009900,Teknik Analiz Eğitimi Bitcoin ve Altcoin Türleri İçin,/course/bitcoin-ve-altcoin-teknik-analiz-egitimi/,True,₺299.99,False,Tüm kripto para birimleri için teknik analiz eğitimi,Turkish
722,3999546,Temel Seviye QGIS Coğrafi Bilgi Sistemleri (GIS/CBS) Eğitimi,/course/cbsegitimi/,True,₺499.99,False,Coğrafi Bilgi Sistemleri CBS / GIS konusunda Temelden İleri Seviyeye Ulaşmaya Hazırlanın!,Turkish
723,3990422,Mali Tablolar Analizi ile Finansal Muhasebe Okuryazarlığı,/course/mali-tablolar-analizi-ile-finansal-muhasebe-okuryazarligi/,True,₺849.99,False,"Hiç bir ön bilgi gerekmeksizin Mali Tablolar Analizi öğrenin, Sıfırdan İleri Seviyeye adım adım ilerleyin!",Turkish
724,4028058,İngilizce Kursu A1 (51 saat + Uygulamalı Eğitim),/course/ingilizce-kursu-a1/,True,₺349.99,False,Buradaki en kapsamlı kurstur. Herkese İngilizce öğretmek amacıyla hazırlanmıştır.,Turkish
725,4001636,LGS Matematik Yeni Nesil Soru Çözmeyi Öğrenin,/course/lgs-matematik-yeni-nesil-soru-cozmeyi-ogrenin/,True,₺349.99,False,Matematik Soru Çözüm (Tüm Üniteler),Turkish
726,4102758,Price Action Temel Çekirdek/Core Basic Eğitimi,/course/fxfortrader-priceaction/,True,₺399.99,False,Kırılımlar-Zaman Dilimi Konsepti- Mum Analizleri - Bölge Analizi - Kim Başlattı - Fake Hareketler - Genel Örneklendirme,Turkish
727,4100598,Çocuklar ve Yeni Başlayanlar İçin Programlama - Small Basic,/course/cocuklar-ve-yeni-baslayanlar-icin-programlama-small-basic/,False,Free,False,Programlamaya yeni başlayanlar ve çocuklar için sıfırdan programlama eğitimi,Turkish
728,4123756,Satış Koçluğu Eğitimi,/course/satis-koclugu/,True,₺299.99,False,Satış koçluğu sayesinde kurumsal satışları artıracak satış takımı oluşturma ve satış koçluğunu anlayarak hedefleri tutur,Turkish
729,4121960,Hisse Senedi Teknik Analiz Trend Sistemi Borsa Eğitimi - HSD,/course/borsa-hisse-senedi-teknik-analiz-trend-sistemi-egitimi-hsd/,True,₺999.99,False,"Hisse senedi teknik analiz grafiğinde çıkış-düşüş trendleri ile,alım satım fiyat sinyalleri veren sistem, borsa eğitimi.",Turkish
730,4101208,ISO 50001:2018 Enerji Yönetim Sistemi,/course/50001enys/,True,₺299.99,False,Enerji Yönetim Sistemi,Turkish
731,4056014,Çocuklarda Mahremiyet Eğitimine ve Cinsel Gelişime Yaklaşım,/course/cocuklarda-mahremiyet-egitimine-ve-cinsel-gelisime-yaklasm/,True,₺299.99,False,0-6 Yaş çocuklarda cinsel gelişim ve mahremiyet eğitimi nedir ve nasıl olmalıdır?,Turkish
732,4051456,Web Uygulamalarına Yönelik Sızma Testi Eğitimi,/course/web-uygulamalarna-yonelik-szma-testi-egitimi/,True,₺529.99,False,Kurs içerisinde web uygulamaları sızma testi konularına odaklanacağız ve teorikte bırakmayıp pratikler ile öğreneceğiz.,Turkish
733,4054430,Python Programlama ve A'dan Z'ye Makine Öğrenmesi,/course/python-ile-programlama-ve-yapay-zekaya-giris/,True,₺699.99,False,Sıfırdan İleri Seviyeye Python Programlama ve Machine Learning,Turkish
734,4073164,Derinlemesine Web Front-End 1 : HTML & CSS,/course/derinlemesine-html-css/,True,₺299.99,False,"HTML5, CSS3 ile Uzman Web Front-End Geliştirme",Turkish
735,4014214,Sıfırdan emlak sitesi yapımı (php ile),/course/emlak-sitesi-yapimi/,True,₺449.99,False,Php ile emlak sitesi yapmayı öğreniyoruz.,Turkish
736,4033680,İnovasyon Liderlik Eğitimi,/course/inovasyon-liderlik-egitimi/,True,₺299.99,False,İnovasyon,Turkish
737,4066728,Yaşam Koçluğu eğitimi,/course/yasam-koclugu-egitimi-temel/,True,₺349.99,False,Her şey bir günde değişebilir!,Turkish
738,4050808,Etkin İletişim Becerileri ve Beden Dili - Sertifikalı,/course/etkin-iletisim-becerileri-ve-beden-dili-sertifikali/,True,₺299.99,False,Uluslararası Geçerli Başarı Sertifikalı / Her Zaman Bir Adım Önde Olacaksınız,Turkish
739,4039868,Ahşap Kalıpçı MYK Belgesi Sınavına Hazırlık Eğitimi,/course/ahsap-kalipci-myk-mesleki-yeterlilik-belgesi/,True,₺299.99,False,Mesleki Yeterlilik Belgesi Sınavına Hazırlık Eğitimi,Turkish
740,4034496,(26+ Saat) C |Sıfırdan İleri Seviyeye Yazılım Geliştirme,/course/26-saat-c-sifirdan-ileri-seviyeye-yazilim-gelistirme/,True,₺499.99,False,Uygulamalı C Programlama Dersleriyle Programlama Mantığını Öğrenin!,Turkish
741,4037808,Kimyasal Türler Arası Etkileşimler Bölüm 2,/course/kimyasal-turler-aras-etkilesimler-bolum-2/,True,₺299.99,False,Kimyasal Türler Arası Etkileşimler Bölüm 2,Turkish
742,4356752,3.seviye Usui Reiki ve Master Teacher Kursu Sertifikalı,/course/3seviye-usui-reiki-ve-master-teacher-kursu-sertifikal/,True,₺599.99,False,Kursun sonunda Usui  Reiki Master Öğretmen olarak  Sertifika alacak ve Usui Reiki öğretebileceksiniz.,Turkish
743,4354132,Webflow İle Hiç Kod Yazmadan Web Sitesi Tasarlama,/course/webflow-egitim-seti/,True,₺499.99,False,Herhangi Bir Yazılım Kullanmadan Webflow ile Arayüz Tasarımı ve Sayfa Etkileşimleri,Turkish
744,4352922,ÖZET GRAMMAR En ÖNEMLİ Konular (Yökdil-Yds-Yksdil),/course/ozet-grammar-en-onemli-konular-yokdil-yds-yksdil/,True,₺399.99,False,İngilizce Dilbilgisi,Turkish
745,4368918,Ticari Rusça Kursu. İş hayatında kullanılan Rusça kalıplar,/course/ticari-rusca/,True,₺299.99,False,"İş Rusçası Terimleri ve Pratik Örnekleri: Kontrat, Fiyat, Borç, Evrak, Vergi, Gümrük, Ticaret, Banka, İş ve diğer",Turkish
746,4364912,Kısaltma (Ving / to V1) (Yökdil-Yds-Yksdil)),/course/ksaltma-ving-to-v1-bu-konu-artk-kabusunuz-olmayacak/,True,₺399.99,False,İngilizce Dilbilgisi,Turkish
747,4368556,Komple Uygulamalı FPS Oyunları Eğitimi,/course/fpsoyunlarindabasari/,False,Free,False,VALORANT ve CS:GO gibi popüler FPS oyunlarında gelişmenin yolları,Turkish
748,4392328,Mühendisler İçin Isı Transferi (Aktarımı),/course/isi-transferi-aktarimi/,True,₺299.99,False,Mühendisler için Soru Çözümlü Isı Transferi,Turkish
